# 2Theta    Intensity
8.9804e+00  4.5248e+01
8.9855e+00  3.7506e+01
8.9905e+00  3.0773e+01
8.9956e+00  2.7375e+01
9.0007e+00  2.6537e+01
9.0057e+00  2.5794e+01
9.0108e+00  2.5584e+01
9.0158e+00  2.5598e+01
9.0209e+00  2.5429e+01
9.0260e+00  2.5395e+01
9.0310e+00  2.5452e+01
9.0361e+00  2.5403e+01
9.0412e+00  2.5222e+01
9.0462e+00  2.5376e+01
9.0513e+00  2.5485e+01
9.0563e+00  2.5301e+01
9.0614e+00  2.5228e+01
9.0665e+00  2.5170e+01
9.0715e+00  2.5155e+01
9.0766e+00  2.5023e+01
9.0816e+00  2.5049e+01
9.0867e+00  2.5065e+01
9.0918e+00  2.4952e+01
9.0968e+00  2.5025e+01
9.1019e+00  2.4823e+01
9.1069e+00  2.4876e+01
9.1120e+00  2.4833e+01
9.1171e+00  2.4859e+01
9.1221e+00  2.4918e+01
9.1272e+00  2.4850e+01
9.1322e+00  2.4943e+01
9.1373e+00  2.4900e+01
9.1423e+00  2.4806e+01
9.1474e+00  2.4884e+01
9.1525e+00  2.5030e+01
9.1575e+00  2.4832e+01
9.1626e+00  2.4888e+01
9.1676e+00  2.4925e+01
9.1727e+00  2.4839e+01
9.1778e+00  2.4908e+01
9.1828e+00  2.4716e+01
9.1879e+00  2.4962e+01
9.1929e+00  2.4792e+01
9.1980e+00  2.4804e+01
9.2030e+00  2.4882e+01
9.2081e+00  2.4858e+01
9.2132e+00  2.4843e+01
9.2182e+00  2.4807e+01
9.2233e+00  2.4889e+01
9.2283e+00  2.4937e+01
9.2334e+00  2.4866e+01
9.2384e+00  2.4992e+01
9.2435e+00  2.5023e+01
9.2485e+00  2.5067e+01
9.2536e+00  2.5056e+01
9.2587e+00  2.5032e+01
9.2637e+00  2.5275e+01
9.2688e+00  2.4987e+01
9.2738e+00  2.5166e+01
9.2789e+00  2.5241e+01
9.2839e+00  2.5269e+01
9.2890e+00  2.5451e+01
9.2940e+00  2.5785e+01
9.2991e+00  2.6007e+01
9.3041e+00  2.6732e+01
9.3092e+00  2.9183e+01
9.3143e+00  3.6393e+01
9.3193e+00  5.3600e+01
9.3244e+00  7.9366e+01
9.3294e+00  1.0033e+02
9.3345e+00  1.0902e+02
9.3395e+00  1.0951e+02
9.3446e+00  1.0330e+02
9.3496e+00  8.4808e+01
9.3547e+00  5.6045e+01
9.3597e+00  3.5911e+01
9.3648e+00  2.8671e+01
9.3698e+00  2.6672e+01
9.3749e+00  2.6106e+01
9.3799e+00  2.5699e+01
9.3850e+00  2.5576e+01
9.3900e+00  2.5881e+01
9.3951e+00  2.5802e+01
9.4001e+00  2.5842e+01
9.4052e+00  2.6023e+01
9.4102e+00  2.6079e+01
9.4153e+00  2.6055e+01
9.4204e+00  2.5778e+01
9.4254e+00  2.5722e+01
9.4305e+00  2.5598e+01
9.4355e+00  2.5241e+01
9.4406e+00  2.4953e+01
9.4456e+00  2.4899e+01
9.4507e+00  2.4752e+01
9.4557e+00  2.4575e+01
9.4608e+00  2.4447e+01
9.4658e+00  2.4517e+01
9.4708e+00  2.4400e+01
9.4759e+00  2.4471e+01
9.4809e+00  2.4349e+01
9.4860e+00  2.4476e+01
9.4910e+00  2.4333e+01
9.4961e+00  2.4360e+01
9.5011e+00  2.4436e+01
9.5062e+00  2.4253e+01
9.5112e+00  2.4304e+01
9.5163e+00  2.4375e+01
9.5213e+00  2.4420e+01
9.5264e+00  2.4306e+01
9.5314e+00  2.4260e+01
9.5365e+00  2.4389e+01
9.5415e+00  2.4374e+01
9.5466e+00  2.4305e+01
9.5516e+00  2.4492e+01
9.5567e+00  2.4381e+01
9.5617e+00  2.4628e+01
9.5668e+00  2.4447e+01
9.5718e+00  2.4606e+01
9.5769e+00  2.4543e+01
9.5819e+00  2.4542e+01
9.5869e+00  2.4503e+01
9.5920e+00  2.4668e+01
9.5970e+00  2.4534e+01
9.6021e+00  2.4737e+01
9.6071e+00  2.4883e+01
9.6122e+00  2.4836e+01
9.6172e+00  2.5005e+01
9.6223e+00  2.5128e+01
9.6273e+00  2.5112e+01
9.6324e+00  2.5435e+01
9.6374e+00  2.5532e+01
9.6424e+00  2.5826e+01
9.6475e+00  2.6281e+01
9.6525e+00  2.7011e+01
9.6576e+00  2.8787e+01
9.6626e+00  3.3859e+01
9.6677e+00  5.0051e+01
9.6727e+00  8.7379e+01
9.6777e+00  1.3848e+02
9.6828e+00  1.7724e+02
9.6878e+00  1.9332e+02
9.6929e+00  1.9509e+02
9.6979e+00  1.8279e+02
9.7030e+00  1.4830e+02
9.7080e+00  9.3379e+01
9.7130e+00  4.9690e+01
9.7181e+00  3.2936e+01
9.7231e+00  2.8500e+01
9.7282e+00  2.6831e+01
9.7332e+00  2.6080e+01
9.7383e+00  2.5679e+01
9.7433e+00  2.5550e+01
9.7483e+00  2.5144e+01
9.7534e+00  2.5125e+01
9.7584e+00  2.5017e+01
9.7635e+00  2.5106e+01
9.7685e+00  2.4779e+01
9.7735e+00  2.4778e+01
9.7786e+00  2.4810e+01
9.7836e+00  2.4794e+01
9.7887e+00  2.4728e+01
9.7937e+00  2.4708e+01
9.7987e+00  2.4732e+01
9.8038e+00  2.4919e+01
9.8088e+00  2.4918e+01
9.8139e+00  2.4808e+01
9.8189e+00  2.4959e+01
9.8239e+00  2.4974e+01
9.8290e+00  2.4957e+01
9.8340e+00  2.5097e+01
9.8391e+00  2.5098e+01
9.8441e+00  2.4956e+01
9.8491e+00  2.5040e+01
9.8542e+00  2.4662e+01
9.8592e+00  2.4737e+01
9.8642e+00  2.4627e+01
9.8693e+00  2.4471e+01
9.8743e+00  2.4533e+01
9.8794e+00  2.4325e+01
9.8844e+00  2.4261e+01
9.8894e+00  2.4326e+01
9.8945e+00  2.4388e+01
9.8995e+00  2.4283e+01
9.9045e+00  2.4356e+01
9.9096e+00  2.4229e+01
9.9146e+00  2.4288e+01
9.9197e+00  2.4212e+01
9.9247e+00  2.4260e+01
9.9297e+00  2.4157e+01
9.9348e+00  2.4340e+01
9.9398e+00  2.4232e+01
9.9448e+00  2.4270e+01
9.9499e+00  2.4325e+01
9.9549e+00  2.4241e+01
9.9599e+00  2.4270e+01
9.9650e+00  2.4297e+01
9.9700e+00  2.4210e+01
9.9750e+00  2.4225e+01
9.9801e+00  2.4222e+01
9.9851e+00  2.4128e+01
9.9901e+00  2.4280e+01
9.9952e+00  2.4175e+01
1.0000e+01  2.4071e+01
1.0005e+01  2.4006e+01
1.0010e+01  2.3943e+01
1.0015e+01  2.3925e+01
1.0020e+01  2.4028e+01
1.0025e+01  2.3981e+01
1.0030e+01  2.3921e+01
1.0035e+01  2.4008e+01
1.0040e+01  2.3717e+01
1.0046e+01  2.3917e+01
1.0051e+01  2.4043e+01
1.0056e+01  2.3886e+01
1.0061e+01  2.3832e+01
1.0066e+01  2.3816e+01
1.0071e+01  2.3796e+01
1.0076e+01  2.3854e+01
1.0081e+01  2.3800e+01
1.0086e+01  2.3774e+01
1.0091e+01  2.3961e+01
1.0096e+01  2.3991e+01
1.0101e+01  2.3827e+01
1.0106e+01  2.3771e+01
1.0111e+01  2.3717e+01
1.0116e+01  2.3793e+01
1.0121e+01  2.3807e+01
1.0126e+01  2.3794e+01
1.0131e+01  2.3850e+01
1.0136e+01  2.3860e+01
1.0141e+01  2.3806e+01
1.0146e+01  2.3840e+01
1.0151e+01  2.3710e+01
1.0156e+01  2.3782e+01
1.0161e+01  2.3932e+01
1.0166e+01  2.3904e+01
1.0171e+01  2.3771e+01
1.0176e+01  2.3953e+01
1.0181e+01  2.3732e+01
1.0186e+01  2.3930e+01
1.0191e+01  2.4032e+01
1.0196e+01  2.3975e+01
1.0201e+01  2.3947e+01
1.0206e+01  2.3972e+01
1.0212e+01  2.4057e+01
1.0217e+01  2.4091e+01
1.0222e+01  2.4123e+01
1.0227e+01  2.4219e+01
1.0232e+01  2.4406e+01
1.0237e+01  2.4322e+01
1.0242e+01  2.4361e+01
1.0247e+01  2.4335e+01
1.0252e+01  2.4325e+01
1.0257e+01  2.4352e+01
1.0262e+01  2.4168e+01
1.0267e+01  2.4116e+01
1.0272e+01  2.4215e+01
1.0277e+01  2.4105e+01
1.0282e+01  2.4170e+01
1.0287e+01  2.4124e+01
1.0292e+01  2.4136e+01
1.0297e+01  2.4244e+01
1.0302e+01  2.4325e+01
1.0307e+01  2.4367e+01
1.0312e+01  2.4535e+01
1.0317e+01  2.4689e+01
1.0322e+01  2.4969e+01
1.0327e+01  2.5231e+01
1.0332e+01  2.5924e+01
1.0337e+01  2.7886e+01
1.0342e+01  3.3148e+01
1.0347e+01  4.1416e+01
1.0352e+01  4.8104e+01
1.0357e+01  5.1416e+01
1.0362e+01  5.2162e+01
1.0367e+01  5.1279e+01
1.0372e+01  4.8205e+01
1.0377e+01  4.0702e+01
1.0382e+01  3.1929e+01
1.0387e+01  2.6858e+01
1.0392e+01  2.5332e+01
1.0397e+01  2.5022e+01
1.0402e+01  2.5052e+01
1.0407e+01  2.4863e+01
1.0412e+01  2.4881e+01
1.0418e+01  2.4706e+01
1.0423e+01  2.4706e+01
1.0428e+01  2.4720e+01
1.0433e+01  2.4547e+01
1.0438e+01  2.4380e+01
1.0443e+01  2.4377e+01
1.0448e+01  2.4396e+01
1.0453e+01  2.4246e+01
1.0458e+01  2.4279e+01
1.0463e+01  2.4311e+01
1.0468e+01  2.4180e+01
1.0473e+01  2.4150e+01
1.0478e+01  2.4201e+01
1.0483e+01  2.4266e+01
1.0488e+01  2.4258e+01
1.0493e+01  2.4176e+01
1.0498e+01  2.4239e+01
1.0503e+01  2.4255e+01
1.0508e+01  2.4254e+01
1.0513e+01  2.4373e+01
1.0518e+01  2.4198e+01
1.0523e+01  2.4115e+01
1.0528e+01  2.4273e+01
1.0533e+01  2.4375e+01
1.0538e+01  2.4208e+01
1.0543e+01  2.4410e+01
1.0548e+01  2.4464e+01
1.0553e+01  2.4547e+01
1.0558e+01  2.4428e+01
1.0563e+01  2.4498e+01
1.0568e+01  2.4543e+01
1.0573e+01  2.4709e+01
1.0578e+01  2.4735e+01
1.0583e+01  2.4822e+01
1.0588e+01  2.4892e+01
1.0593e+01  2.5172e+01
1.0598e+01  2.5362e+01
1.0603e+01  2.5685e+01
1.0608e+01  2.6018e+01
1.0613e+01  2.6273e+01
1.0618e+01  2.6616e+01
1.0623e+01  2.6777e+01
1.0628e+01  2.6999e+01
1.0633e+01  2.7053e+01
1.0638e+01  2.7387e+01
1.0643e+01  2.7664e+01
1.0648e+01  2.8954e+01
1.0653e+01  3.3202e+01
1.0658e+01  4.6087e+01
1.0663e+01  7.4052e+01
1.0668e+01  1.0973e+02
1.0673e+01  1.3425e+02
1.0678e+01  1.4406e+02
1.0683e+01  1.4672e+02
1.0688e+01  1.4287e+02
1.0693e+01  1.2642e+02
1.0698e+01  9.2295e+01
1.0703e+01  5.4477e+01
1.0708e+01  3.5103e+01
1.0713e+01  2.8738e+01
1.0718e+01  2.6703e+01
1.0723e+01  2.5873e+01
1.0729e+01  2.5700e+01
1.0734e+01  2.5250e+01
1.0739e+01  2.5202e+01
1.0744e+01  2.5086e+01
1.0749e+01  2.4915e+01
1.0754e+01  2.4834e+01
1.0759e+01  2.4861e+01
1.0764e+01  2.4551e+01
1.0769e+01  2.4649e+01
1.0774e+01  2.4649e+01
1.0779e+01  2.4653e+01
1.0784e+01  2.4696e+01
1.0789e+01  2.4550e+01
1.0794e+01  2.4518e+01
1.0799e+01  2.4556e+01
1.0804e+01  2.4508e+01
1.0809e+01  2.4360e+01
1.0814e+01  2.4446e+01
1.0819e+01  2.4372e+01
1.0824e+01  2.4389e+01
1.0829e+01  2.4487e+01
1.0834e+01  2.4357e+01
1.0839e+01  2.4411e+01
1.0844e+01  2.4268e+01
1.0849e+01  2.4345e+01
1.0854e+01  2.4355e+01
1.0859e+01  2.4482e+01
1.0864e+01  2.4361e+01
1.0869e+01  2.4441e+01
1.0874e+01  2.4391e+01
1.0879e+01  2.4522e+01
1.0884e+01  2.4473e+01
1.0889e+01  2.4559e+01
1.0894e+01  2.4646e+01
1.0899e+01  2.4525e+01
1.0904e+01  2.4406e+01
1.0909e+01  2.4601e+01
1.0914e+01  2.4720e+01
1.0919e+01  2.4626e+01
1.0924e+01  2.4873e+01
1.0929e+01  2.4727e+01
1.0934e+01  2.4853e+01
1.0939e+01  2.4944e+01
1.0944e+01  2.5146e+01
1.0949e+01  2.5409e+01
1.0954e+01  2.5950e+01
1.0959e+01  2.7235e+01
1.0964e+01  3.0780e+01
1.0969e+01  4.1252e+01
1.0974e+01  6.3542e+01
1.0979e+01  9.0745e+01
1.0984e+01  1.1035e+02
1.0989e+01  1.1851e+02
1.0994e+01  1.2045e+02
1.0999e+01  1.1765e+02
1.1004e+01  1.0705e+02
1.1009e+01  8.2467e+01
1.1014e+01  5.2654e+01
1.1019e+01  3.4395e+01
1.1024e+01  2.8178e+01
1.1029e+01  2.6295e+01
1.1034e+01  2.5709e+01
1.1039e+01  2.5365e+01
1.1044e+01  2.5081e+01
1.1049e+01  2.4872e+01
1.1054e+01  2.4966e+01
1.1059e+01  2.4645e+01
1.1064e+01  2.4803e+01
1.1069e+01  2.4572e+01
1.1074e+01  2.4484e+01
1.1079e+01  2.4515e+01
1.1084e+01  2.4469e+01
1.1089e+01  2.4373e+01
1.1094e+01  2.4322e+01
1.1099e+01  2.4511e+01
1.1104e+01  2.4363e+01
1.1109e+01  2.4352e+01
1.1114e+01  2.4324e+01
1.1119e+01  2.4387e+01
1.1124e+01  2.4308e+01
1.1129e+01  2.4306e+01
1.1134e+01  2.4283e+01
1.1139e+01  2.4280e+01
1.1144e+01  2.4248e+01
1.1149e+01  2.4103e+01
1.1154e+01  2.4136e+01
1.1159e+01  2.4087e+01
1.1164e+01  2.4230e+01
1.1169e+01  2.4165e+01
1.1174e+01  2.4142e+01
1.1179e+01  2.4365e+01
1.1184e+01  2.4369e+01
1.1189e+01  2.4268e+01
1.1194e+01  2.4244e+01
1.1199e+01  2.4199e+01
1.1204e+01  2.4233e+01
1.1209e+01  2.4249e+01
1.1214e+01  2.4274e+01
1.1219e+01  2.4326e+01
1.1224e+01  2.4270e+01
1.1229e+01  2.4228e+01
1.1234e+01  2.4619e+01
1.1239e+01  2.4586e+01
1.1244e+01  2.4594e+01
1.1248e+01  2.4579e+01
1.1253e+01  2.4933e+01
1.1258e+01  2.5139e+01
1.1263e+01  2.6256e+01
1.1268e+01  2.8782e+01
1.1273e+01  3.4965e+01
1.1278e+01  4.4866e+01
1.1283e+01  5.4348e+01
1.1288e+01  5.9423e+01
1.1293e+01  6.1488e+01
1.1298e+01  6.1507e+01
1.1303e+01  5.9541e+01
1.1308e+01  5.4009e+01
1.1313e+01  4.3168e+01
1.1318e+01  3.2719e+01
1.1323e+01  2.7800e+01
1.1328e+01  2.6170e+01
1.1333e+01  2.5441e+01
1.1338e+01  2.5265e+01
1.1343e+01  2.5132e+01
1.1348e+01  2.5128e+01
1.1353e+01  2.5221e+01
1.1358e+01  2.5036e+01
1.1363e+01  2.5114e+01
1.1368e+01  2.5030e+01
1.1373e+01  2.4906e+01
1.1378e+01  2.4710e+01
1.1383e+01  2.4547e+01
1.1388e+01  2.4675e+01
1.1393e+01  2.4519e+01
1.1398e+01  2.4528e+01
1.1403e+01  2.4594e+01
1.1408e+01  2.4495e+01
1.1413e+01  2.4366e+01
1.1418e+01  2.4475e+01
1.1423e+01  2.4356e+01
1.1428e+01  2.4341e+01
1.1433e+01  2.4318e+01
1.1438e+01  2.4308e+01
1.1443e+01  2.4225e+01
1.1448e+01  2.4397e+01
1.1453e+01  2.4479e+01
1.1458e+01  2.4204e+01
1.1463e+01  2.4480e+01
1.1468e+01  2.4160e+01
1.1473e+01  2.4264e+01
1.1478e+01  2.4437e+01
1.1483e+01  2.4389e+01
1.1488e+01  2.4358e+01
1.1493e+01  2.4489e+01
1.1498e+01  2.4364e+01
1.1502e+01  2.4499e+01
1.1507e+01  2.4346e+01
1.1512e+01  2.4580e+01
1.1517e+01  2.4552e+01
1.1522e+01  2.4548e+01
1.1527e+01  2.4516e+01
1.1532e+01  2.4804e+01
1.1537e+01  2.4785e+01
1.1542e+01  2.4794e+01
1.1547e+01  2.5124e+01
1.1552e+01  2.5496e+01
1.1557e+01  2.6524e+01
1.1562e+01  2.9537e+01
1.1567e+01  3.7279e+01
1.1572e+01  5.0418e+01
1.1577e+01  6.3828e+01
1.1582e+01  7.1651e+01
1.1587e+01  7.4929e+01
1.1592e+01  7.5323e+01
1.1597e+01  7.3634e+01
1.1602e+01  6.7776e+01
1.1607e+01  5.4658e+01
1.1612e+01  3.9022e+01
1.1617e+01  2.9870e+01
1.1622e+01  2.6614e+01
1.1627e+01  2.5641e+01
1.1632e+01  2.5191e+01
1.1637e+01  2.5054e+01
1.1642e+01  2.4917e+01
1.1647e+01  2.4820e+01
1.1652e+01  2.4833e+01
1.1657e+01  2.4646e+01
1.1661e+01  2.4735e+01
1.1666e+01  2.4794e+01
1.1671e+01  2.4638e+01
1.1676e+01  2.4866e+01
1.1681e+01  2.4918e+01
1.1686e+01  2.4934e+01
1.1691e+01  2.5003e+01
1.1696e+01  2.5063e+01
1.1701e+01  2.5148e+01
1.1706e+01  2.5062e+01
1.1711e+01  2.5115e+01
1.1716e+01  2.5211e+01
1.1721e+01  2.5090e+01
1.1726e+01  2.5030e+01
1.1731e+01  2.5019e+01
1.1736e+01  2.4956e+01
1.1741e+01  2.5040e+01
1.1746e+01  2.4966e+01
1.1751e+01  2.4833e+01
1.1756e+01  2.4984e+01
1.1761e+01  2.4957e+01
1.1766e+01  2.4786e+01
1.1771e+01  2.4882e+01
1.1776e+01  2.4964e+01
1.1780e+01  2.4883e+01
1.1785e+01  2.5291e+01
1.1790e+01  2.4972e+01
1.1795e+01  2.5162e+01
1.1800e+01  2.5176e+01
1.1805e+01  2.5140e+01
1.1810e+01  2.5323e+01
1.1815e+01  2.5423e+01
1.1820e+01  2.5546e+01
1.1825e+01  2.5615e+01
1.1830e+01  2.6086e+01
1.1835e+01  2.6261e+01
1.1840e+01  2.7313e+01
1.1845e+01  2.9486e+01
1.1850e+01  3.5890e+01
1.1855e+01  5.2033e+01
1.1860e+01  7.7020e+01
1.1865e+01  9.9843e+01
1.1870e+01  1.1380e+02
1.1875e+01  1.1929e+02
1.1880e+01  1.2047e+02
1.1884e+01  1.1771e+02
1.1889e+01  1.0763e+02
1.1894e+01  8.4978e+01
1.1899e+01  5.5802e+01
1.1904e+01  3.6626e+01
1.1909e+01  2.9530e+01
1.1914e+01  2.7453e+01
1.1919e+01  2.6227e+01
1.1924e+01  2.6099e+01
1.1929e+01  2.5786e+01
1.1934e+01  2.5389e+01
1.1939e+01  2.5432e+01
1.1944e+01  2.5229e+01
1.1949e+01  2.5183e+01
1.1954e+01  2.4953e+01
1.1959e+01  2.4960e+01
1.1964e+01  2.4984e+01
1.1969e+01  2.4923e+01
1.1973e+01  2.4942e+01
1.1978e+01  2.4889e+01
1.1983e+01  2.4690e+01
1.1988e+01  2.4870e+01
1.1993e+01  2.4868e+01
1.1998e+01  2.4810e+01
1.2003e+01  2.4893e+01
1.2008e+01  2.4710e+01
1.2013e+01  2.4758e+01
1.2018e+01  2.4674e+01
1.2023e+01  2.4985e+01
1.2028e+01  2.5034e+01
1.2033e+01  2.5095e+01
1.2038e+01  2.5114e+01
1.2043e+01  2.5192e+01
1.2048e+01  2.5341e+01
1.2052e+01  2.5323e+01
1.2057e+01  2.5525e+01
1.2062e+01  2.5315e+01
1.2067e+01  2.5227e+01
1.2072e+01  2.5213e+01
1.2077e+01  2.5031e+01
1.2082e+01  2.5101e+01
1.2087e+01  2.5021e+01
1.2092e+01  2.4879e+01
1.2097e+01  2.4795e+01
1.2102e+01  2.5025e+01
1.2107e+01  2.5115e+01
1.2112e+01  2.5014e+01
1.2117e+01  2.5281e+01
1.2122e+01  2.5947e+01
1.2126e+01  2.7148e+01
1.2131e+01  3.0721e+01
1.2136e+01  3.9143e+01
1.2141e+01  5.0643e+01
1.2146e+01  6.0472e+01
1.2151e+01  6.5945e+01
1.2156e+01  6.7899e+01
1.2161e+01  6.7937e+01
1.2166e+01  6.6757e+01
1.2171e+01  6.1623e+01
1.2176e+01  5.1350e+01
1.2181e+01  3.8701e+01
1.2186e+01  3.0160e+01
1.2191e+01  2.6923e+01
1.2195e+01  2.5810e+01
1.2200e+01  2.5359e+01
1.2205e+01  2.5337e+01
1.2210e+01  2.5180e+01
1.2215e+01  2.5067e+01
1.2220e+01  2.4986e+01
1.2225e+01  2.4994e+01
1.2230e+01  2.4702e+01
1.2235e+01  2.4996e+01
1.2240e+01  2.4805e+01
1.2245e+01  2.4723e+01
1.2250e+01  2.4717e+01
1.2255e+01  2.4534e+01
1.2259e+01  2.4616e+01
1.2264e+01  2.4720e+01
1.2269e+01  2.4460e+01
1.2274e+01  2.4377e+01
1.2279e+01  2.4507e+01
1.2284e+01  2.4440e+01
1.2289e+01  2.4352e+01
1.2294e+01  2.4518e+01
1.2299e+01  2.4486e+01
1.2304e+01  2.4353e+01
1.2309e+01  2.4412e+01
1.2314e+01  2.4353e+01
1.2318e+01  2.4321e+01
1.2323e+01  2.4448e+01
1.2328e+01  2.4263e+01
1.2333e+01  2.4366e+01
1.2338e+01  2.4328e+01
1.2343e+01  2.4436e+01
1.2348e+01  2.4548e+01
1.2353e+01  2.4493e+01
1.2358e+01  2.4641e+01
1.2363e+01  2.4503e+01
1.2368e+01  2.4621e+01
1.2372e+01  2.4696e+01
1.2377e+01  2.4646e+01
1.2382e+01  2.4640e+01
1.2387e+01  2.4559e+01
1.2392e+01  2.4744e+01
1.2397e+01  2.4584e+01
1.2402e+01  2.4728e+01
1.2407e+01  2.4551e+01
1.2412e+01  2.4585e+01
1.2417e+01  2.4571e+01
1.2422e+01  2.4442e+01
1.2426e+01  2.4322e+01
1.2431e+01  2.4441e+01
1.2436e+01  2.4460e+01
1.2441e+01  2.4465e+01
1.2446e+01  2.4339e+01
1.2451e+01  2.4275e+01
1.2456e+01  2.4529e+01
1.2461e+01  2.4411e+01
1.2466e+01  2.4297e+01
1.2471e+01  2.4451e+01
1.2476e+01  2.4554e+01
1.2480e+01  2.4332e+01
1.2485e+01  2.4359e+01
1.2490e+01  2.4313e+01
1.2495e+01  2.4534e+01
1.2500e+01  2.4363e+01
1.2505e+01  2.4549e+01
1.2510e+01  2.4286e+01
1.2515e+01  2.4567e+01
1.2520e+01  2.4316e+01
1.2525e+01  2.4434e+01
1.2529e+01  2.4606e+01
1.2534e+01  2.4501e+01
1.2539e+01  2.4565e+01
1.2544e+01  2.4345e+01
1.2549e+01  2.4382e+01
1.2554e+01  2.4402e+01
1.2559e+01  2.4489e+01
1.2564e+01  2.4442e+01
1.2569e+01  2.4449e+01
1.2574e+01  2.4516e+01
1.2578e+01  2.4365e+01
1.2583e+01  2.4424e+01
1.2588e+01  2.4535e+01
1.2593e+01  2.4440e+01
1.2598e+01  2.4493e+01
1.2603e+01  2.4561e+01
1.2608e+01  2.4368e+01
1.2613e+01  2.4504e+01
1.2618e+01  2.4574e+01
1.2622e+01  2.4445e+01
1.2627e+01  2.4600e+01
1.2632e+01  2.4613e+01
1.2637e+01  2.4509e+01
1.2642e+01  2.4768e+01
1.2647e+01  2.4691e+01
1.2652e+01  2.4865e+01
1.2657e+01  2.4952e+01
1.2662e+01  2.5178e+01
1.2666e+01  2.5542e+01
1.2671e+01  2.7038e+01
1.2676e+01  2.9551e+01
1.2681e+01  3.4849e+01
1.2686e+01  4.0611e+01
1.2691e+01  4.4621e+01
1.2696e+01  4.6850e+01
1.2701e+01  4.7778e+01
1.2706e+01  4.7754e+01
1.2710e+01  4.7181e+01
1.2715e+01  4.4275e+01
1.2720e+01  3.8766e+01
1.2725e+01  3.2279e+01
1.2730e+01  2.8176e+01
1.2735e+01  2.6181e+01
1.2740e+01  2.5571e+01
1.2745e+01  2.5302e+01
1.2749e+01  2.5173e+01
1.2754e+01  2.5240e+01
1.2759e+01  2.5031e+01
1.2764e+01  2.4936e+01
1.2769e+01  2.4791e+01
1.2774e+01  2.4742e+01
1.2779e+01  2.4752e+01
1.2784e+01  2.4691e+01
1.2789e+01  2.4665e+01
1.2793e+01  2.4717e+01
1.2798e+01  2.4875e+01
1.2803e+01  2.4723e+01
1.2808e+01  2.4657e+01
1.2813e+01  2.4794e+01
1.2818e+01  2.4751e+01
1.2823e+01  2.4714e+01
1.2828e+01  2.4685e+01
1.2832e+01  2.4696e+01
1.2837e+01  2.4691e+01
1.2842e+01  2.4678e+01
1.2847e+01  2.4776e+01
1.2852e+01  2.4666e+01
1.2857e+01  2.4760e+01
1.2862e+01  2.4965e+01
1.2866e+01  2.4830e+01
1.2871e+01  2.4835e+01
1.2876e+01  2.4869e+01
1.2881e+01  2.4856e+01
1.2886e+01  2.4935e+01
1.2891e+01  2.4808e+01
1.2896e+01  2.5096e+01
1.2901e+01  2.4835e+01
1.2905e+01  2.4954e+01
1.2910e+01  2.5099e+01
1.2915e+01  2.5126e+01
1.2920e+01  2.5359e+01
1.2925e+01  2.5502e+01
1.2930e+01  2.5764e+01
1.2935e+01  2.7111e+01
1.2939e+01  2.9907e+01
1.2944e+01  3.4885e+01
1.2949e+01  4.0699e+01
1.2954e+01  4.4916e+01
1.2959e+01  4.6993e+01
1.2964e+01  4.7807e+01
1.2969e+01  4.8044e+01
1.2974e+01  4.7204e+01
1.2978e+01  4.5017e+01
1.2983e+01  3.9884e+01
1.2988e+01  3.3262e+01
1.2993e+01  2.8875e+01
1.2998e+01  2.6885e+01
1.3003e+01  2.6071e+01
1.3008e+01  2.5927e+01
1.3012e+01  2.5759e+01
1.3017e+01  2.5848e+01
1.3022e+01  2.5735e+01
1.3027e+01  2.5656e+01
1.3032e+01  2.5730e+01
1.3037e+01  2.5671e+01
1.3042e+01  2.5695e+01
1.3046e+01  2.5564e+01
1.3051e+01  2.5295e+01
1.3056e+01  2.5334e+01
1.3061e+01  2.5516e+01
1.3066e+01  2.5221e+01
1.3071e+01  2.5442e+01
1.3076e+01  2.5166e+01
1.3080e+01  2.5073e+01
1.3085e+01  2.5146e+01
1.3090e+01  2.5268e+01
1.3095e+01  2.5119e+01
1.3100e+01  2.5157e+01
1.3105e+01  2.5136e+01
1.3109e+01  2.5183e+01
1.3114e+01  2.5441e+01
1.3119e+01  2.5276e+01
1.3124e+01  2.5276e+01
1.3129e+01  2.5419e+01
1.3134e+01  2.5449e+01
1.3139e+01  2.5444e+01
1.3143e+01  2.5577e+01
1.3148e+01  2.5518e+01
1.3153e+01  2.5701e+01
1.3158e+01  2.5685e+01
1.3163e+01  2.5766e+01
1.3168e+01  2.5990e+01
1.3172e+01  2.6126e+01
1.3177e+01  2.6406e+01
1.3182e+01  2.7358e+01
1.3187e+01  2.8660e+01
1.3192e+01  3.2275e+01
1.3197e+01  4.2025e+01
1.3202e+01  6.0361e+01
1.3206e+01  8.1608e+01
1.3211e+01  9.8100e+01
1.3216e+01  1.0657e+02
1.3221e+01  1.0990e+02
1.3226e+01  1.1152e+02
1.3231e+01  1.0965e+02
1.3235e+01  1.0330e+02
1.3240e+01  8.8302e+01
1.3245e+01  6.3914e+01
1.3250e+01  4.3111e+01
1.3255e+01  3.2339e+01
1.3260e+01  2.8397e+01
1.3264e+01  2.7093e+01
1.3269e+01  2.6465e+01
1.3274e+01  2.6302e+01
1.3279e+01  2.6097e+01
1.3284e+01  2.5927e+01
1.3289e+01  2.5843e+01
1.3293e+01  2.5926e+01
1.3298e+01  2.5643e+01
1.3303e+01  2.5645e+01
1.3308e+01  2.5702e+01
1.3313e+01  2.5765e+01
1.3318e+01  2.5787e+01
1.3322e+01  2.5720e+01
